mcc,mnc,lac,cell_id,short_cell_id,rnc,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,discovered_at,device,rsrp,rsrq,rssi,rssnr,cqi,rscp,csi_rsrp,csi_rsrq,csi_sinr,ss_rsrp,ss_rsrq,ss_sinr,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,ec_no,arfcn
230,3,31015,30002,,,,15,-83,,49.827596666667,18.254291666667,2.2,6.53,66.92,275.7,"2024-09-16T12:40:22.409Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-83,,,,,,,,,,,,,,,,980
230,3,31015,14465,,,,13,-87,,49.827596666667,18.254291666667,2.2,6.53,66.92,275.7,"2024-09-16T12:40:22.409Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-87,,,,,,,,,,,,,,,,998
230,1,28732,235635736,920452,24,355,,,5,49.827596666667,18.254291666667,2.2,6.53,66.92,275.7,"2024-09-16T12:40:22.409Z",LTE,false,"2024-09-16T12:40:22.409Z","Xiaomi M2003J15SC",-93,-16,,3,,,,,,,,,,,,,,,1579
230,3,31015,14369,,,,23,-67,,49.827711666667,18.254988333333,2.2,7.15,76.47,273.4,"2024-09-16T12:40:30.152Z",GSM,false,"2024-09-16T12:39:45.151Z","Xiaomi M2003J15SC",,,-67,,,,,,,,,,,,,,,,993
230,3,31015,14368,,,,21,-71,,49.827711666667,18.254988333333,2.2,7.15,76.47,273.4,"2024-09-16T12:40:30.152Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-71,,,,,,,,,,,,,,,,986
230,3,31015,40241,,,,18,-77,,49.827711666667,18.254988333333,2.2,7.15,76.47,273.4,"2024-09-16T12:40:30.152Z",GSM,true,"2024-09-16T12:38:42.419Z","Xiaomi M2003J15SC",,,-77,,,,,,,,,,,,,,,,983
230,3,31015,32521,,,,17,-79,,49.827711666667,18.254988333333,2.2,7.15,76.47,273.4,"2024-09-16T12:40:30.152Z",GSM,true,"2024-09-16T12:37:42.483Z","Xiaomi M2003J15SC",,,-79,,,,,,,,,,,,,,,,990
230,3,31015,14367,,,,17,-79,,49.827711666667,18.254988333333,2.2,7.15,76.47,273.4,"2024-09-16T12:40:30.152Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-79,,,,,,,,,,,,,,,,988
230,3,31015,30002,,,,15,-83,,49.827711666667,18.254988333333,2.2,7.15,76.47,273.4,"2024-09-16T12:40:30.152Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-83,,,,,,,,,,,,,,,,980
230,3,31015,14465,,,,13,-87,,49.827711666667,18.254988333333,2.2,7.15,76.47,273.4,"2024-09-16T12:40:30.152Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-87,,,,,,,,,,,,,,,,998
230,1,28732,235635736,920452,24,355,,,5,49.827711666667,18.254988333333,2.2,7.15,76.47,273.4,"2024-09-16T12:40:30.152Z",LTE,false,"2024-09-16T12:40:22.409Z","Xiaomi M2003J15SC",-93,-16,,3,,,,,,,,,,,,,,,1579
230,3,31015,14369,,,,24,-65,,49.827803333333,18.25565500,2.1,7.01,74.77,267.2,"2024-09-16T12:40:37.155Z",GSM,false,"2024-09-16T12:39:45.151Z","Xiaomi M2003J15SC",,,-65,,,,,,,,,,,,,,,,993
230,3,31015,14368,,,,21,-71,,49.827803333333,18.25565500,2.1,7.01,74.77,267.2,"2024-09-16T12:40:37.155Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-71,,,,,,,,,,,,,,,,986
230,3,31015,14367,,,,17,-79,,49.827803333333,18.25565500,2.1,7.01,74.77,267.2,"2024-09-16T12:40:37.155Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-79,,,,,,,,,,,,,,,,988
230,3,31015,32521,,,,17,-79,,49.827803333333,18.25565500,2.1,7.01,74.77,267.2,"2024-09-16T12:40:37.155Z",GSM,true,"2024-09-16T12:37:42.483Z","Xiaomi M2003J15SC",,,-79,,,,,,,,,,,,,,,,990
230,3,31015,40241,,,,16,-81,,49.827803333333,18.25565500,2.1,7.01,74.77,267.2,"2024-09-16T12:40:37.155Z",GSM,true,"2024-09-16T12:38:42.419Z","Xiaomi M2003J15SC",,,-81,,,,,,,,,,,,,,,,983
230,3,31015,30002,,,,15,-83,,49.827803333333,18.25565500,2.1,7.01,74.77,267.2,"2024-09-16T12:40:37.155Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-83,,,,,,,,,,,,,,,,980
230,3,31015,14465,,,,11,-91,,49.827803333333,18.25565500,2.1,7.01,74.77,267.2,"2024-09-16T12:40:37.155Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-91,,,,,,,,,,,,,,,,998
230,1,28732,235635736,920452,24,355,,,4,49.827803333333,18.25565500,2.1,7.01,74.77,267.2,"2024-09-16T12:40:37.155Z",LTE,false,"2024-09-16T12:40:22.409Z","Xiaomi M2003J15SC",-86,-16,,17,,,,,,,,,,,,,,,1579
230,3,31015,14369,,,,30,-53,,49.82789000,18.25631000,2.1,7.62,75.55,266.4,"2024-09-16T12:40:43.145Z",GSM,false,"2024-09-16T12:39:45.151Z","Xiaomi M2003J15SC",,,-53,,,,,,,,,,,,,,,,993
230,3,31015,14368,,,,25,-63,,49.82789000,18.25631000,2.1,7.62,75.55,266.4,"2024-09-16T12:40:43.145Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,986
230,3,31015,32521,,,,19,-75,,49.82789000,18.25631000,2.1,7.62,75.55,266.4,"2024-09-16T12:40:43.145Z",GSM,true,"2024-09-16T12:37:42.483Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,990
230,3,31015,14367,,,,18,-77,,49.82789000,18.25631000,2.1,7.62,75.55,266.4,"2024-09-16T12:40:43.145Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-77,,,,,,,,,,,,,,,,988
230,3,31015,30002,,,,16,-81,,49.82789000,18.25631000,2.1,7.62,75.55,266.4,"2024-09-16T12:40:43.145Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-81,,,,,,,,,,,,,,,,980
230,3,31015,40241,,,,15,-83,,49.82789000,18.25631000,2.1,7.62,75.55,266.4,"2024-09-16T12:40:43.145Z",GSM,true,"2024-09-16T12:38:42.419Z","Xiaomi M2003J15SC",,,-83,,,,,,,,,,,,,,,,983
230,3,31015,32523,,,,9,-95,,49.82789000,18.25631000,2.1,7.62,75.55,266.4,"2024-09-16T12:40:43.145Z",GSM,true,"2024-09-16T12:38:12.393Z","Xiaomi M2003J15SC",,,-95,,,,,,,,,,,,,,,,981
230,1,28732,235635736,920452,24,355,,,0,49.82789000,18.25631000,2.1,7.62,75.55,266.4,"2024-09-16T12:40:43.145Z",LTE,false,"2024-09-16T12:40:22.409Z","Xiaomi M2003J15SC",-84,-13,,19,,,,,,,,,,,,,,,1579
230,3,31015,14369,,,,30,-53,,49.82796000,18.256941666667,2.7,3.49,76.67,271.1,"2024-09-16T12:40:51.136Z",GSM,false,"2024-09-16T12:39:45.151Z","Xiaomi M2003J15SC",,,-53,,,,,,,,,,,,,,,,993
230,3,31015,14368,,,,25,-63,,49.82796000,18.256941666667,2.7,3.49,76.67,271.1,"2024-09-16T12:40:51.136Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,986
230,3,31015,32521,,,,19,-75,,49.82796000,18.256941666667,2.7,3.49,76.67,271.1,"2024-09-16T12:40:51.136Z",GSM,true,"2024-09-16T12:37:42.483Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,990
230,3,31015,14367,,,,18,-77,,49.82796000,18.256941666667,2.7,3.49,76.67,271.1,"2024-09-16T12:40:51.136Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-77,,,,,,,,,,,,,,,,988
230,3,31015,30002,,,,16,-81,,49.82796000,18.256941666667,2.7,3.49,76.67,271.1,"2024-09-16T12:40:51.136Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-81,,,,,,,,,,,,,,,,980
230,3,31015,40241,,,,15,-83,,49.82796000,18.256941666667,2.7,3.49,76.67,271.1,"2024-09-16T12:40:51.136Z",GSM,true,"2024-09-16T12:38:42.419Z","Xiaomi M2003J15SC",,,-83,,,,,,,,,,,,,,,,983
230,3,31015,32523,,,,9,-95,,49.82796000,18.256941666667,2.7,3.49,76.67,271.1,"2024-09-16T12:40:51.136Z",GSM,true,"2024-09-16T12:38:12.393Z","Xiaomi M2003J15SC",,,-95,,,,,,,,,,,,,,,,981
230,1,28732,235635736,920452,24,355,,,0,49.82796000,18.256941666667,2.7,3.49,76.67,271.1,"2024-09-16T12:40:51.136Z",LTE,false,"2024-09-16T12:40:22.409Z","Xiaomi M2003J15SC",-84,-13,,19,,,,,,,,,,,,,,,1579
230,3,31015,14369,,,,29,-55,,49.82803000,18.257611666667,2.3,4.83,86.66,269.6,"2024-09-16T12:42:17.145Z",GSM,false,"2024-09-16T12:39:45.151Z","Xiaomi M2003J15SC",,,-55,,,,,,,,,,,,,,,,993
230,3,31015,14368,,,,26,-61,,49.82803000,18.257611666667,2.3,4.83,86.66,269.6,"2024-09-16T12:42:17.145Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-61,,,,,,,,,,,,,,,,986
230,3,31015,32521,,,,25,-63,,49.82803000,18.257611666667,2.3,4.83,86.66,269.6,"2024-09-16T12:42:17.145Z",GSM,true,"2024-09-16T12:37:42.483Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,990
230,3,31015,30002,,,,19,-75,,49.82803000,18.257611666667,2.3,4.83,86.66,269.6,"2024-09-16T12:42:17.145Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,980
230,3,31015,14367,,,,18,-77,,49.82803000,18.257611666667,2.3,4.83,86.66,269.6,"2024-09-16T12:42:17.145Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-77,,,,,,,,,,,,,,,,988
230,3,31015,32523,,,,13,-87,,49.82803000,18.257611666667,2.3,4.83,86.66,269.6,"2024-09-16T12:42:17.145Z",GSM,true,"2024-09-16T12:38:12.393Z","Xiaomi M2003J15SC",,,-87,,,,,,,,,,,,,,,,981
230,3,31015,40241,,,,10,-93,,49.82803000,18.257611666667,2.3,4.83,86.66,269.6,"2024-09-16T12:42:17.145Z",GSM,true,"2024-09-16T12:38:42.419Z","Xiaomi M2003J15SC",,,-93,,,,,,,,,,,,,,,,983
230,1,28732,235635736,920452,24,355,,,2,49.82803000,18.257611666667,2.3,4.83,86.66,269.6,"2024-09-16T12:42:17.145Z",LTE,false,"2024-09-16T12:40:22.409Z","Xiaomi M2003J15SC",-85,-12,,1,,,,,,,,,,,,,,,1579
230,3,31015,14369,,,,31,-51,,49.828143333333,18.258283333333,2.3,5.63,74.13,266,"2024-09-16T12:42:25.133Z",GSM,false,"2024-09-16T12:39:45.151Z","Xiaomi M2003J15SC",,,-51,,,,,,,,,,,,,,,,993
230,3,31015,14368,,,,27,-59,,49.828143333333,18.258283333333,2.3,5.63,74.13,266,"2024-09-16T12:42:25.133Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-59,,,,,,,,,,,,,,,,986
230,3,31015,32521,,,,25,-63,,49.828143333333,18.258283333333,2.3,5.63,74.13,266,"2024-09-16T12:42:25.133Z",GSM,true,"2024-09-16T12:37:42.483Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,990
230,3,31015,14367,,,,21,-71,,49.828143333333,18.258283333333,2.3,5.63,74.13,266,"2024-09-16T12:42:25.133Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-71,,,,,,,,,,,,,,,,988
230,3,31015,30002,,,,20,-73,,49.828143333333,18.258283333333,2.3,5.63,74.13,266,"2024-09-16T12:42:25.133Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-73,,,,,,,,,,,,,,,,980
230,3,31015,32523,,,,13,-87,,49.828143333333,18.258283333333,2.3,5.63,74.13,266,"2024-09-16T12:42:25.133Z",GSM,true,"2024-09-16T12:38:12.393Z","Xiaomi M2003J15SC",,,-87,,,,,,,,,,,,,,,,981
230,3,31015,14465,,,,13,-87,,49.828143333333,18.258283333333,2.3,5.63,74.13,266,"2024-09-16T12:42:25.133Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-87,,,,,,,,,,,,,,,,998
230,1,28732,235635736,920452,24,355,,,2,49.828143333333,18.258283333333,2.3,5.63,74.13,266,"2024-09-16T12:42:25.133Z",LTE,false,"2024-09-16T12:40:22.409Z","Xiaomi M2003J15SC",-84,-13,,7,,,,,,,,,,,,,,,1579
230,3,31015,14369,,,,30,-53,,49.828241666667,18.258916666667,2.4,5.19,77.7,264.1,"2024-09-16T12:42:33.146Z",GSM,false,"2024-09-16T12:39:45.151Z","Xiaomi M2003J15SC",,,-53,,,,,,,,,,,,,,,,993
230,3,31015,14367,,,,25,-63,,49.828241666667,18.258916666667,2.4,5.19,77.7,264.1,"2024-09-16T12:42:33.146Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,988
230,3,31015,14368,,,,25,-63,,49.828241666667,18.258916666667,2.4,5.19,77.7,264.1,"2024-09-16T12:42:33.146Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,986
230,3,31015,32521,,,,23,-67,,49.828241666667,18.258916666667,2.4,5.19,77.7,264.1,"2024-09-16T12:42:33.146Z",GSM,true,"2024-09-16T12:37:42.483Z","Xiaomi M2003J15SC",,,-67,,,,,,,,,,,,,,,,990
230,3,31015,30002,,,,22,-69,,49.828241666667,18.258916666667,2.4,5.19,77.7,264.1,"2024-09-16T12:42:33.146Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-69,,,,,,,,,,,,,,,,980
230,3,31015,32523,,,,14,-85,,49.828241666667,18.258916666667,2.4,5.19,77.7,264.1,"2024-09-16T12:42:33.146Z",GSM,true,"2024-09-16T12:38:12.393Z","Xiaomi M2003J15SC",,,-85,,,,,,,,,,,,,,,,981
230,3,31015,14465,,,,12,-89,,49.828241666667,18.258916666667,2.4,5.19,77.7,264.1,"2024-09-16T12:42:33.146Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-89,,,,,,,,,,,,,,,,998
230,1,28732,235635736,920452,24,355,,,1,49.828241666667,18.258916666667,2.4,5.19,77.7,264.1,"2024-09-16T12:42:33.146Z",LTE,false,"2024-09-16T12:40:22.409Z","Xiaomi M2003J15SC",-79,-9,,3,,,,,,,,,,,,,,,1579
230,3,31015,14369,,,,28,-57,,49.82830000,18.25910500,2.3,0,77.25,266.6,"2024-09-16T12:42:42.429Z",GSM,false,"2024-09-16T12:39:45.151Z","Xiaomi M2003J15SC",,,-57,,,,,,,,,,,,,,,,993
230,3,31015,14367,,,,26,-61,,49.82830000,18.25910500,2.3,0,77.25,266.6,"2024-09-16T12:42:42.429Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-61,,,,,,,,,,,,,,,,988
230,3,31015,30002,,,,24,-65,,49.82830000,18.25910500,2.3,0,77.25,266.6,"2024-09-16T12:42:42.429Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-65,,,,,,,,,,,,,,,,980
230,3,31015,32521,,,,23,-67,,49.82830000,18.25910500,2.3,0,77.25,266.6,"2024-09-16T12:42:42.429Z",GSM,true,"2024-09-16T12:37:42.483Z","Xiaomi M2003J15SC",,,-67,,,,,,,,,,,,,,,,990
230,3,31015,14368,,,,21,-71,,49.82830000,18.25910500,2.3,0,77.25,266.6,"2024-09-16T12:42:42.429Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-71,,,,,,,,,,,,,,,,986
230,3,31015,32523,,,,15,-83,,49.82830000,18.25910500,2.3,0,77.25,266.6,"2024-09-16T12:42:42.429Z",GSM,true,"2024-09-16T12:38:12.393Z","Xiaomi M2003J15SC",,,-83,,,,,,,,,,,,,,,,981
230,3,31015,40241,,,,14,-85,,49.82830000,18.25910500,2.3,0,77.25,266.6,"2024-09-16T12:42:42.429Z",GSM,true,"2024-09-16T12:38:42.419Z","Xiaomi M2003J15SC",,,-85,,,,,,,,,,,,,,,,983
230,1,28732,235635733,920452,21,354,,,0,49.82830000,18.25910500,2.3,0,77.25,266.6,"2024-09-16T12:42:42.429Z",LTE,false,"2024-09-16T12:42:42.429Z","Xiaomi M2003J15SC",-88,-15,,-5,,,,,,,,,,,,,,,1579
230,3,31015,14369,,,,27,-59,,49.828373333333,18.259746666667,2.3,8.96,76.72,270.5,"2024-09-16T12:43:07.105Z",GSM,false,"2024-09-16T12:39:45.151Z","Xiaomi M2003J15SC",,,-59,,,,,,,,,,,,,,,,993
230,3,31015,14367,,,,27,-59,,49.828373333333,18.259746666667,2.3,8.96,76.72,270.5,"2024-09-16T12:43:07.105Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-59,,,,,,,,,,,,,,,,988
230,3,31015,32521,,,,22,-69,,49.828373333333,18.259746666667,2.3,8.96,76.72,270.5,"2024-09-16T12:43:07.105Z",GSM,true,"2024-09-16T12:37:42.483Z","Xiaomi M2003J15SC",,,-69,,,,,,,,,,,,,,,,990
230,3,31015,30002,,,,21,-71,,49.828373333333,18.259746666667,2.3,8.96,76.72,270.5,"2024-09-16T12:43:07.105Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-71,,,,,,,,,,,,,,,,980
230,3,31015,14368,,,,20,-73,,49.828373333333,18.259746666667,2.3,8.96,76.72,270.5,"2024-09-16T12:43:07.105Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-73,,,,,,,,,,,,,,,,986
230,3,31015,30003,,,,15,-83,,49.828373333333,18.259746666667,2.3,8.96,76.72,270.5,"2024-09-16T12:43:07.105Z",GSM,true,"2024-09-16T12:43:07.105Z","Xiaomi M2003J15SC",,,-83,,,,,,,,,,,,,,,,1005
230,3,31015,32523,,,,12,-89,,49.828373333333,18.259746666667,2.3,8.96,76.72,270.5,"2024-09-16T12:43:07.105Z",GSM,true,"2024-09-16T12:38:12.393Z","Xiaomi M2003J15SC",,,-89,,,,,,,,,,,,,,,,981
230,1,28732,235635733,920452,21,354,,,4,49.828373333333,18.259746666667,2.3,8.96,76.72,270.5,"2024-09-16T12:43:07.105Z",LTE,false,"2024-09-16T12:42:42.429Z","Xiaomi M2003J15SC",-83,-11,,-2,,,,,,,,,,,,,,,1579
230,3,31015,14369,,,,27,-59,,49.828491666667,18.26046500,2.2,9.42,76.45,272.5,"2024-09-16T12:43:12.147Z",GSM,false,"2024-09-16T12:39:45.151Z","Xiaomi M2003J15SC",,,-59,,,,,,,,,,,,,,,,993
230,3,31015,14367,,,,27,-59,,49.828491666667,18.26046500,2.2,9.42,76.45,272.5,"2024-09-16T12:43:12.147Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-59,,,,,,,,,,,,,,,,988
230,3,31015,32521,,,,22,-69,,49.828491666667,18.26046500,2.2,9.42,76.45,272.5,"2024-09-16T12:43:12.147Z",GSM,true,"2024-09-16T12:37:42.483Z","Xiaomi M2003J15SC",,,-69,,,,,,,,,,,,,,,,990
230,3,31015,30002,,,,21,-71,,49.828491666667,18.26046500,2.2,9.42,76.45,272.5,"2024-09-16T12:43:12.147Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-71,,,,,,,,,,,,,,,,980
230,3,31015,14368,,,,20,-73,,49.828491666667,18.26046500,2.2,9.42,76.45,272.5,"2024-09-16T12:43:12.147Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-73,,,,,,,,,,,,,,,,986
230,3,31015,30003,,,,15,-83,,49.828491666667,18.26046500,2.2,9.42,76.45,272.5,"2024-09-16T12:43:12.147Z",GSM,true,"2024-09-16T12:43:07.105Z","Xiaomi M2003J15SC",,,-83,,,,,,,,,,,,,,,,1005
230,3,31015,32523,,,,12,-89,,49.828491666667,18.26046500,2.2,9.42,76.45,272.5,"2024-09-16T12:43:12.147Z",GSM,true,"2024-09-16T12:38:12.393Z","Xiaomi M2003J15SC",,,-89,,,,,,,,,,,,,,,,981
230,1,28732,235635733,920452,21,354,,,4,49.828491666667,18.26046500,2.2,9.42,76.45,272.5,"2024-09-16T12:43:12.147Z",LTE,false,"2024-09-16T12:42:42.429Z","Xiaomi M2003J15SC",-83,-11,,-2,,,,,,,,,,,,,,,1579
230,3,31015,14367,,,,24,-65,,49.82859500,18.26109500,2.4,8.59,76.26,274.4,"2024-09-16T12:43:17.154Z",GSM,false,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-65,,,,,,,,,,,,,,,,988
230,3,31015,30002,,,,25,-63,,49.82859500,18.26109500,2.4,8.59,76.26,274.4,"2024-09-16T12:43:17.154Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,980
230,3,31015,14368,,,,19,-75,,49.82859500,18.26109500,2.4,8.59,76.26,274.4,"2024-09-16T12:43:17.154Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,986
230,3,31015,32521,,,,17,-79,,49.82859500,18.26109500,2.4,8.59,76.26,274.4,"2024-09-16T12:43:17.154Z",GSM,true,"2024-09-16T12:37:42.483Z","Xiaomi M2003J15SC",,,-79,,,,,,,,,,,,,,,,990
230,3,31015,30003,,,,17,-79,,49.82859500,18.26109500,2.4,8.59,76.26,274.4,"2024-09-16T12:43:17.154Z",GSM,true,"2024-09-16T12:43:07.105Z","Xiaomi M2003J15SC",,,-79,,,,,,,,,,,,,,,,1005
230,3,31015,40241,,,,8,-97,,49.82859500,18.26109500,2.4,8.59,76.26,274.4,"2024-09-16T12:43:17.154Z",GSM,true,"2024-09-16T12:38:42.419Z","Xiaomi M2003J15SC",,,-97,,,,,,,,,,,,,,,,983
230,1,28732,235635733,920452,21,354,,,2,49.82859500,18.26109500,2.4,8.59,76.26,274.4,"2024-09-16T12:43:17.154Z",LTE,false,"2024-09-16T12:42:42.429Z","Xiaomi M2003J15SC",-76,-9,,10,,,,,,,,,,,,,,,1579
230,3,31015,14367,,,,24,-65,,49.828711666667,18.26171500,2.2,8.54,75.11,273.4,"2024-09-16T12:43:22.121Z",GSM,false,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-65,,,,,,,,,,,,,,,,988
230,3,31015,30002,,,,25,-63,,49.828711666667,18.26171500,2.2,8.54,75.11,273.4,"2024-09-16T12:43:22.121Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,980
230,3,31015,14368,,,,19,-75,,49.828711666667,18.26171500,2.2,8.54,75.11,273.4,"2024-09-16T12:43:22.121Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,986
230,3,31015,32521,,,,17,-79,,49.828711666667,18.26171500,2.2,8.54,75.11,273.4,"2024-09-16T12:43:22.121Z",GSM,true,"2024-09-16T12:37:42.483Z","Xiaomi M2003J15SC",,,-79,,,,,,,,,,,,,,,,990
230,3,31015,30003,,,,17,-79,,49.828711666667,18.26171500,2.2,8.54,75.11,273.4,"2024-09-16T12:43:22.121Z",GSM,true,"2024-09-16T12:43:07.105Z","Xiaomi M2003J15SC",,,-79,,,,,,,,,,,,,,,,1005
230,3,31015,40241,,,,8,-97,,49.828711666667,18.26171500,2.2,8.54,75.11,273.4,"2024-09-16T12:43:22.121Z",GSM,true,"2024-09-16T12:38:42.419Z","Xiaomi M2003J15SC",,,-97,,,,,,,,,,,,,,,,983
230,1,28732,235635733,920452,21,354,,,2,49.828711666667,18.26171500,2.2,8.54,75.11,273.4,"2024-09-16T12:43:22.121Z",LTE,false,"2024-09-16T12:42:42.429Z","Xiaomi M2003J15SC",-76,-9,,10,,,,,,,,,,,,,,,1579
230,3,31015,14367,,,,31,-51,,49.828816666667,18.262413333333,2.4,8.65,74.44,271.7,"2024-09-16T12:43:28.167Z",GSM,false,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-51,,,,,,,,,,,,,,,,988
230,3,31015,30002,,,,26,-61,,49.828816666667,18.262413333333,2.4,8.65,74.44,271.7,"2024-09-16T12:43:28.167Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-61,,,,,,,,,,,,,,,,980
230,3,31015,14369,,,,19,-75,,49.828816666667,18.262413333333,2.4,8.65,74.44,271.7,"2024-09-16T12:43:28.167Z",GSM,true,"2024-09-16T12:39:45.151Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,993
230,3,31015,14368,,,,19,-75,,49.828816666667,18.262413333333,2.4,8.65,74.44,271.7,"2024-09-16T12:43:28.167Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,986
230,3,31015,32521,,,,18,-77,,49.828816666667,18.262413333333,2.4,8.65,74.44,271.7,"2024-09-16T12:43:28.167Z",GSM,true,"2024-09-16T12:37:42.483Z","Xiaomi M2003J15SC",,,-77,,,,,,,,,,,,,,,,990
230,3,31015,30003,,,,17,-79,,49.828816666667,18.262413333333,2.4,8.65,74.44,271.7,"2024-09-16T12:43:28.167Z",GSM,true,"2024-09-16T12:43:07.105Z","Xiaomi M2003J15SC",,,-79,,,,,,,,,,,,,,,,1005
230,3,31015,40241,,,,9,-95,,49.828816666667,18.262413333333,2.4,8.65,74.44,271.7,"2024-09-16T12:43:28.167Z",GSM,true,"2024-09-16T12:38:42.419Z","Xiaomi M2003J15SC",,,-95,,,,,,,,,,,,,,,,983
230,1,28732,235635733,920452,21,354,,,3,49.828816666667,18.262413333333,2.4,8.65,74.44,271.7,"2024-09-16T12:43:28.167Z",LTE,false,"2024-09-16T12:42:42.429Z","Xiaomi M2003J15SC",-74,-12,,4,,,,,,,,,,,,,,,1579
230,3,31015,14367,,,,31,-51,,49.82890000,18.26289500,2.1,8.59,75.93,270.6,"2024-09-16T12:43:32.423Z",GSM,false,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-51,,,,,,,,,,,,,,,,988
230,3,31015,30002,,,,26,-61,,49.82890000,18.26289500,2.1,8.59,75.93,270.6,"2024-09-16T12:43:32.423Z",GSM,true,"2024-09-16T12:40:02.298Z","Xiaomi M2003J15SC",,,-61,,,,,,,,,,,,,,,,980
230,3,31015,32521,,,,20,-73,,49.82890000,18.26289500,2.1,8.59,75.93,270.6,"2024-09-16T12:43:32.423Z",GSM,true,"2024-09-16T12:37:42.483Z","Xiaomi M2003J15SC",,,-73,,,,,,,,,,,,,,,,990
